file_name;relative_path;absolute_path;word_count;score_raw;score_normalized;count__agisme;count__ville amie des aines;count__vada;count__vieillissement;count__personnes agees;count__aine;count__seniors;count__retraites;count__vieillir;count__retraite;count__age;count__intergenerationnel;count__chez soi;count__ehpad;count__mobilite;count__hebergement;count__autonomie;count__citoyen;count__fragile;count__vulnerable;count__dependant;count__isole;count__aidant;weighted__agisme;weighted__ville amie des aines;weighted__vada;weighted__vieillissement;weighted__personnes agees;weighted__aine;weighted__seniors;weighted__retraites;weighted__vieillir;weighted__retraite;weighted__age;weighted__intergenerationnel;weighted__chez soi;weighted__ehpad;weighted__mobilite;weighted__hebergement;weighted__autonomie;weighted__citoyen;weighted__fragile;weighted__vulnerable;weighted__dependant;weighted__isole;weighted__aidant;title_bonus__agisme;title_bonus__ville amie des aines;title_bonus__vada;title_bonus__vieillissement;title_bonus__personnes agees;title_bonus__aine;title_bonus__seniors;title_bonus__retraites;title_bonus__vieillir;title_bonus__retraite;title_bonus__age;title_bonus__intergenerationnel;title_bonus__chez soi;title_bonus__ehpad;title_bonus__mobilite;title_bonus__hebergement;title_bonus__autonomie;title_bonus__citoyen;title_bonus__fragile;title_bonus__vulnerable;title_bonus__dependant;title_bonus__isole;title_bonus__aidant
Cueillette_soliterre.txt;Database\Vada_database\Cueillette_soliterre.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Cueillette_soliterre.txt;497;11;0.02213280;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;5;0;3;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Le_plan_anti_solitude.txt;Database\Vada_database\Le_plan_anti_solitude.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Le_plan_anti_solitude.txt;1084;24;0.02214022;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;7;0;0;5;0;3;0;0;0;0;0;3;3;0;1;0;1;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dispositif_Nice_actisante_un_parcours_medico-actif.txt;Database\Vada_database\Dispositif_Nice_actisante_un_parcours_medico-actif.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Dispositif_Nice_actisante_un_parcours_medico-actif.txt;1080;24;0.02222222;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;18;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
programme_autonomie_2023.txt;Database\cnsa_database\programme_autonomie_2023.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\cnsa_database\programme_autonomie_2023.txt;1843;41;0.02224634;0;0;0;1;6;0;0;0;0;0;1;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;3;18;0;0;0;0;0;3;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
Un_projet_intergenerationnel_a_vivre_ensemble_la_colo.txt;Database\Vada_database\Un_projet_intergenerationnel_a_vivre_ensemble_la_colo.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Un_projet_intergenerationnel_a_vivre_ensemble_la_colo.txt;579;13;0.02245250;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ToujoursCitoyen_support_Fiche1.txt;Database\Fiches_actions_database\ToujoursCitoyen_support_Fiche1.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Fiches_actions_database\ToujoursCitoyen_support_Fiche1.txt;534;12;0.02247191;0;0;0;0;0;0;1;0;0;0;0;0;0;6;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;6;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Les_clowns_au_plus_pres_de_la_demence.txt;Database\Vada_database\Les_clowns_au_plus_pres_de_la_demence.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Les_clowns_au_plus_pres_de_la_demence.txt;755;17;0.02251656;0;1;0;0;2;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;5;0;0;6;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
La_maison_Christophe_Merieux_un_symbole_du_vivre_ensemble.txt;Database\Vada_database\La_maison_Christophe_Merieux_un_symbole_du_vivre_ensemble.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\La_maison_Christophe_Merieux_un_symbole_du_vivre_ensemble.txt;1374;31;0.02256186;0;0;0;0;4;0;1;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;12;0;3;0;0;0;12;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Le_beguinage_solidaire_dArles_concours.txt;Database\Vada_database\Le_beguinage_solidaire_dArles_concours.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Le_beguinage_solidaire_dArles_concours.txt;884;20;0.02262443;0;0;0;1;2;0;0;2;0;0;0;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0;3;6;0;0;6;0;0;0;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
À plus dans le bus ! A la rencontre des personnes âgées en milieu rural.txt;Database\FdF_database\À plus dans le bus ! A la rencontre des personnes âgées en milieu rural.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\FdF_database\À plus dans le bus ! A la rencontre des personnes âgées en milieu rural.txt;1811;41;0.02263943;0;0;0;0;8;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;0;0;0;0;0;24;0;9;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Atelier_Djembe.txt;Database\Vada_database\Atelier_Djembe.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Atelier_Djembe.txt;483;11;0.02277433;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Un_groupe_dexperts_dusage_pour_lamelioration_du_cadre_de_vie.txt;Database\Vada_database\Un_groupe_dexperts_dusage_pour_lamelioration_du_cadre_de_vie.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Un_groupe_dexperts_dusage_pour_lamelioration_du_cadre_de_vie.txt;744;17;0.02284946;0;1;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;3;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ateliers_mobilite_avoir_ensemble_les_bons_reflexes_pour_voyager.txt;Database\Vada_database\Ateliers_mobilite_avoir_ensemble_les_bons_reflexes_pour_voyager.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Ateliers_mobilite_avoir_ensemble_les_bons_reflexes_pour_voyager.txt;1083;25;0.02308403;0;1;0;0;2;0;1;0;0;0;0;0;0;0;7;0;1;0;0;0;0;1;0;0;5;0;0;6;0;3;0;0;0;0;0;0;0;7;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Port_des_roses.txt;Database\Vada_database\Port_des_roses.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Port_des_roses.txt;736;17;0.02309783;0;2;0;0;0;0;0;0;0;0;1;0;0;1;2;0;1;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;3;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L'été, période de vulnérabilité pour les personnes âgées.txt;Database\FdF_database\L'été, période de vulnérabilité pour les personnes âgées.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\FdF_database\L'été, période de vulnérabilité pour les personnes âgées.txt;2121;49;0.02310231;0;0;0;0;9;0;0;0;1;1;2;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;27;0;0;0;3;3;6;3;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Carrousels.txt;Database\Vada_database\Carrousels.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Carrousels.txt;865;20;0.02312139;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Debout les Aînés une enquête pour améliorer la qualité de vie des séniors.txt;Database\FdF_database\Debout les Aînés une enquête pour améliorer la qualité de vie des séniors.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\FdF_database\Debout les Aînés une enquête pour améliorer la qualité de vie des séniors.txt;1945;45;0.02313625;0;0;0;1;3;0;6;0;1;0;2;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;3;9;0;18;0;3;0;6;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A_Grenoble_citoyens_et_habitants_a_tout_age.txt;Database\Vada_database\A_Grenoble_citoyens_et_habitants_a_tout_age.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\A_Grenoble_citoyens_et_habitants_a_tout_age.txt;1426;33;0.02314165;0;2;0;0;1;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;3;0;0;0;3;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
Le_jardin_des_potes_ages.txt;Database\Vada_database\Le_jardin_des_potes_ages.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Le_jardin_des_potes_ages.txt;821;19;0.02314251;0;0;0;0;0;0;0;0;0;0;0;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Atelier_journal_entre_nous_pour_et_par_les_beneficiaires_du_pole_accueil_aidants_aides.txt;Database\Vada_database\Atelier_journal_entre_nous_pour_et_par_les_beneficiaires_du_pole_accueil_aidants_aides.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Atelier_journal_entre_nous_pour_et_par_les_beneficiaires_du_pole_accueil_aidants_aides.txt;733;17;0.02319236;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tennis_de_table_aidantsaides.txt;Database\Vada_database\Tennis_de_table_aidantsaides.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Tennis_de_table_aidantsaides.txt;388;9;0.02319588;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Associations_Maison_des_Sages.txt;Database\Vada_database\Associations_Maison_des_Sages.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Associations_Maison_des_Sages.txt;688;16;0.02325581;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;12;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PAPS_-_programme_activites_prevention_sante.txt;Database\Vada_database\PAPS_-_programme_activites_prevention_sante.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\PAPS_-_programme_activites_prevention_sante.txt;773;18;0.02328590;0;1;0;0;1;0;2;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;5;0;0;3;0;6;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Un_projet_dhabitat_interge_solidaire_et_participatif.txt;Database\Vada_database\Un_projet_dhabitat_interge_solidaire_et_participatif.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Un_projet_dhabitat_interge_solidaire_et_participatif.txt;1456;34;0.02335165;0;1;0;0;4;0;1;0;1;0;1;1;1;0;1;0;2;0;0;0;0;1;0;0;5;0;0;12;0;3;0;3;0;3;3;1;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Les_cfes_connectes.txt;Database\Vada_database\Les_cfes_connectes.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Les_cfes_connectes.txt;973;23;0.02363823;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;18;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Boites_durgences.txt;Database\Vada_database\Boites_durgences.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Boites_durgences.txt;885;21;0.02372881;0;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;5;0;0;9;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pensions_Quartier.txt;Database\Vada_database\Pensions_Quartier.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Pensions_Quartier.txt;927;22;0.02373247;0;1;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;5;0;0;6;0;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ma_maison_Avenir.txt;Database\Vada_database\Ma_maison_Avenir.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Ma_maison_Avenir.txt;842;20;0.02375297;0;0;0;0;4;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;3;0;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Creer_un_outil_de_financement_du_maintien_a_domicile_22.txt;Database\Vada_database\Creer_un_outil_de_financement_du_maintien_a_domicile_22.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Creer_un_outil_de_financement_du_maintien_a_domicile_22.txt;884;21;0.02375566;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;12;0;6;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vivre le grand âge cap sur l'innovation.txt;Database\FdF_database\Vivre le grand âge cap sur l'innovation.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\FdF_database\Vivre le grand âge cap sur l'innovation.txt;2314;55;0.02376837;0;0;0;0;8;0;0;0;0;0;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;27;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
Modernisation_de_leclairage_public_a_Vaucouleurs.txt;Database\Vada_database\Modernisation_de_leclairage_public_a_Vaucouleurs.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Modernisation_de_leclairage_public_a_Vaucouleurs.txt;458;11;0.02401747;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LA_VIE_A_LA_FERME_DHIER_A_AUJOURDHUI.txt;Database\Vada_database\LA_VIE_A_LA_FERME_DHIER_A_AUJOURDHUI.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\LA_VIE_A_LA_FERME_DHIER_A_AUJOURDHUI.txt;706;17;0.02407932;0;1;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;6;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Metz_en_joelettes.txt;Database\Vada_database\Metz_en_joelettes.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Metz_en_joelettes.txt;1079;26;0.02409639;0;1;0;0;2;0;2;0;0;0;0;0;0;0;6;0;2;1;0;0;0;0;0;0;5;0;0;6;0;6;0;0;0;0;0;0;0;6;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25_MIEUX_VIVRE_AU_QUOTIDIEN_A_VEC_LES_MEDICAMENTS.txt;Database\Cnav_database\25_MIEUX_VIVRE_AU_QUOTIDIEN_A_VEC_LES_MEDICAMENTS.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Cnav_database\25_MIEUX_VIVRE_AU_QUOTIDIEN_A_VEC_LES_MEDICAMENTS.txt;498;12;0.02409639;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Viens_je_temmene_danser.txt;Database\Vada_database\Viens_je_temmene_danser.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Viens_je_temmene_danser.txt;373;9;0.02412869;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FicheAction1_Ostricourt_VF.txt;Database\Fiches_actions_database\FicheAction1_Ostricourt_VF.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Fiches_actions_database\FicheAction1_Ostricourt_VF.txt;497;12;0.02414487;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;6;0;0;0;0;0;3;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18_ATELIER_HABITAT_LES_CLEFS_DE_MA_SANTE.txt;Database\Cnav_database\18_ATELIER_HABITAT_LES_CLEFS_DE_MA_SANTE.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Cnav_database\18_ATELIER_HABITAT_LES_CLEFS_DE_MA_SANTE.txt;248;6;0.02419355;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ladaptation_intergenerationnelle_du_spectacle_retro_ma_non_troppo.txt;Database\Vada_database\Ladaptation_intergenerationnelle_du_spectacle_retro_ma_non_troppo.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Ladaptation_intergenerationnelle_du_spectacle_retro_ma_non_troppo.txt;576;14;0.02430556;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
La_cite_des_aines.txt;Database\Vada_database\La_cite_des_aines.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\La_cite_des_aines.txt;779;19;0.02439024;0;1;0;0;3;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5;0;0;9;0;0;0;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Velo_cognitif.txt;Database\Vada_database\Velo_cognitif.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Velo_cognitif.txt;328;8;0.02439024;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
De_la_culture_pour_favoriser_le_bien_etre_Yvelines_Musees_Solidaires.txt;Database\Vada_database\De_la_culture_pour_favoriser_le_bien_etre_Yvelines_Musees_Solidaires.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\De_la_culture_pour_favoriser_le_bien_etre_Yvelines_Musees_Solidaires.txt;737;18;0.02442334;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;5;5;0;0;0;3;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Creation_dun_conseil_des_sages.txt;Database\Vada_database\Creation_dun_conseil_des_sages.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Creation_dun_conseil_des_sages.txt;898;22;0.02449889;0;0;0;0;1;0;4;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;12;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FicheAction4_Barlin_vf.txt;Database\Fiches_actions_database\FicheAction4_Barlin_vf.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Fiches_actions_database\FicheAction4_Barlin_vf.txt;530;13;0.02452830;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;3;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Exposition_de_visages.txt;Database\Vada_database\Exposition_de_visages.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Exposition_de_visages.txt;608;15;0.02467105;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fiche2-habitat.txt;Database\Fiches_actions_database\Fiche2-habitat.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Fiches_actions_database\Fiche2-habitat.txt;243;6;0.02469136;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Renforcer_son_offre_culturelle.txt;Database\Vada_database\Renforcer_son_offre_culturelle.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Renforcer_son_offre_culturelle.txt;768;19;0.02473958;0;1;0;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;5;0;0;0;0;9;3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Plateforme_daccueil_decoute_et_de_services.txt;Database\Vada_database\Plateforme_daccueil_decoute_et_de_services.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Plateforme_daccueil_decoute_et_de_services.txt;848;21;0.02476415;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;4;0;0;1;0;4;0;0;5;0;0;0;0;6;0;0;0;0;0;0;1;0;0;4;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cepage_Coordination_dequipe_interdisciplinaire_pour_un_plan_daide_gerontologique.txt;Database\Vada_database\Cepage_Coordination_dequipe_interdisciplinaire_pour_un_plan_daide_gerontologique.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\Vada_database\Cepage_Coordination_dequipe_interdisciplinaire_pour_un_plan_daide_gerontologique.txt;921;23;0.02497286;0;1;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3;12;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
En région Nord, aux côtés des personnes âgées.txt;Database\FdF_database\En région Nord, aux côtés des personnes âgées.txt;C:\Users\PC\Desktop\Project_Internship\Index_Insight\Database\FdF_database\En région Nord, aux côtés des personnes âgées.txt;2079;52;0.02501203;0;0;0;0;12;0;1;0;0;0;1;0;0;2;0;0;1;0;0;1;0;4;0;0;0;0;0;36;0;3;0;0;0;3;0;0;2;0;0;1;0;0;1;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
