id,title,categories,commune,listing_url,pdf_url,pdf_file,txt_file,page_count,char_count,word_count
78,"Le CAFE R.E.L.A.I.S. (Rencontre, Entraide, Lien, Accueil, Inclusion numérique et Soutien)",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=7,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Cafe-relais-1.pdf,Le_CAFE_RELAIS_Rencontre_Entraide_Lien_Accueil_Inclusion_numerique_et_Soutien.pdf,Le_CAFE_RELAIS_Rencontre_Entraide_Lien_Accueil_Inclusion_numerique_et_Soutien.txt,2,4430,719
79,Les ateliers seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=7,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Les-ateliers-seniors.pdf,Les_ateliers_seniors.pdf,Les_ateliers_seniors.txt,2,3533,588
80,Aire d'activités intergénérationnelles,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=7,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Aire-dactivites-intergenerationnelles.pdf,Aire_dactivites_intergenerationnelles.pdf,Aire_dactivites_intergenerationnelles.txt,2,4236,657
81,Implantation de bancs,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=7,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Implantation-de-bancs-1.pdf,Implantation_de_bancs.pdf,Implantation_de_bancs.txt,2,3110,490
82,Ciné senior,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=7,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Cine-senior.pdf,Cine_senior.pdf,Cine_senior.txt,2,3539,588
83,Service de transport à la demande Avel TAD,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=7,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Service-de-transport-a-la-demande-Avel-TAD.pdf,Service_de_transport_a_la_demande_Avel_TAD.pdf,Service_de_transport_a_la_demande_Avel_TAD.txt,2,3695,584
84,"Café Sénior ""Pour un usage sécurisé du numérique""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=8,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Cafe-Senior-Pour-un-usage-securise-du-numerique.pdf,Cafe_Senior_Pour_un_usage_securise_du_numerique.pdf,Cafe_Senior_Pour_un_usage_securise_du_numerique.txt,2,4047,629
85,La Pause Café,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=8,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-La-Pause-Cafe.pdf,La_Pause_Cafe.pdf,La_Pause_Cafe.txt,2,3482,562
86,Les petites marches Monalisa,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=8,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Les-petites-marches-Monalisa.pdf,Les_petites_marches_Monalisa.pdf,Les_petites_marches_Monalisa.txt,2,3443,533
87,Mise en place d’un circuit vert avec du mobilier urbain adapté aux seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=8,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/09/PE-Mise-en-place-dun-circuit-vert-avec-du-mobilier-urbain-adapte-aux-seniors-.pdf,Mise_en_place_dun_circuit_vert_avec_du_mobilier_urbain_adapte_aux_seniors.pdf,Mise_en_place_dun_circuit_vert_avec_du_mobilier_urbain_adapte_aux_seniors.txt,2,3381,555
88,Panier repas,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=8,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/07/PE-Panier-repas-1.pdf,Panier_repas.pdf,Panier_repas.txt,2,4290,649
89,Petits et grands fêtent Pâques,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=8,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Petits-et-grands-fetent-Paques.pdf,Petits_et_grands_fetent_Paques.pdf,Petits_et_grands_fetent_Paques.txt,2,2956,500
90,Réveil musculaire,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=8,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Reveil-musculaire.pdf,Reveil_musculaire.pdf,Reveil_musculaire.txt,2,2177,367
91,Animations intergénérationnelles,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=8,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Animations-intergenerationnelles.pdf,Animations_intergenerationnelles.pdf,Animations_intergenerationnelles.txt,2,2584,377
92,Instance seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=8,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Instance-seniors.pdf,Instance_seniors.pdf,Instance_seniors.txt,2,2940,471
93,Dyna Marche,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=8,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Dyna-Marche.pdf,Dyna_Marche.pdf,Dyna_Marche.txt,2,3158,502
94,Ateliers numériques,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=8,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Ateliers-numeriques-Maxeville.pdf,Ateliers_numeriques.pdf,Ateliers_numeriques.txt,2,2625,402
95,Ateliers jardinages,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=8,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Ateliers-jardinages.pdf,Ateliers_jardinages.pdf,Ateliers_jardinages.txt,1,2060,325
96,Une navette PMR pour les plus de 60 ans,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=9,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Une-navette-PMR-pour-les-plus-de-60-ans-1.pdf,Une_navette_PMR_pour_les_plus_de_60_ans.pdf,Une_navette_PMR_pour_les_plus_de_60_ans.txt,2,3069,487
97,La conciergerie,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=9,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-La-conciergerie.pdf,La_conciergerie.pdf,La_conciergerie.txt,2,3364,511
98,Élaboration d'un guide ressources pour les futurs retraités du Sud Gironde,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=9,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Elaboration-dun-guide-ressources.pdf,Elaboration_dun_guide_ressources_pour_les_futurs_retraites_du_Sud_Gironde.pdf,Elaboration_dun_guide_ressources_pour_les_futurs_retraites_du_Sud_Gironde.txt,2,4697,719
99,Un temps pour soi,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=9,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Un-temps-pour-soi.pdf,Un_temps_pour_soi.pdf,Un_temps_pour_soi.txt,2,4124,660
100,CONFERENCE « se protéger des escroqueries »,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=9,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-CONFERENCE-se-proteger-des-escroqueries-.pdf,CONFERENCE_se_proteger_des_escroqueries.pdf,CONFERENCE_se_proteger_des_escroqueries.txt,2,2347,370
101,Atelier écriture,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=9,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Atelier-ecriture.pdf,Atelier_ecriture.pdf,Atelier_ecriture.txt,2,3310,521
102,"Marché ""main dans la main""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=9,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Marche-main-dans-la-main.pdf,Marche_main_dans_la_main.pdf,Marche_main_dans_la_main.txt,1,2379,382
103,La marche adaptée pour tous,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=9,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-La-marche-adaptee-pour-tous.pdf,La_marche_adaptee_pour_tous.pdf,La_marche_adaptee_pour_tous.txt,2,2882,446
104,"Elaboration d'un guide à l'attention des seniors : Le ""Guid'Infos seniors""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=9,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Le-GuidInfos-seniors.pdf,Elaboration_dun_guide_a_lattention_des_seniors_Le_GuidInfos_seniors.pdf,Elaboration_dun_guide_a_lattention_des_seniors_Le_GuidInfos_seniors.txt,2,3542,587
105,"Mise en oeuvre du dispositif de ""l'heure civique""",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=9,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Mise-en-oeuvre-du-dispositif-de-lheure-civique-sur-la-commune-de-Saint-Palais-sur-Mer.pdf,Mise_en_oeuvre_du_dispositif_de_lheure_civique.pdf,Mise_en_oeuvre_du_dispositif_de_lheure_civique.txt,2,4178,652
106,Maison des seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=9,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/PE-Maison-des-seniors.pdf,Maison_des_seniors.pdf,Maison_des_seniors.txt,2,2899,475
107,Bien vieillir à domicile : la réponse conjointe des collectivités et des bailleurs sociaux,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=9,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/462-pe-bien-vieillir-a-domicile-1-1.pdf,Bien_vieillir_a_domicile_la_reponse_conjointe_des_collectivites_et_des_bailleurs_sociaux.pdf,Bien_vieillir_a_domicile_la_reponse_conjointe_des_collectivites_et_des_bailleurs_sociaux.txt,2,5086,769
108,Une recherche action pour favoriser l’inclusion des aînés lgbt,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=10,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/463-463-pe-geneve-recherche-lgbt-1.pdf,Une_recherche_action_pour_favoriser_linclusion_des_aines_lgbt.pdf,Une_recherche_action_pour_favoriser_linclusion_des_aines_lgbt.txt,2,4436,671
