id,title,categories,commune,listing_url,pdf_url,pdf_file,txt_file,page_count,char_count,word_count
1,La carte senior de Lyon,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=21,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/336-pe-carte-senior-lyon-mise-en-forme-2023.pdf,La_carte_senior_de_Lyon.pdf,La_carte_senior_de_Lyon.txt,2,4324,665
2,Le tour du marché,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=21,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/339-339-tour-du-marche-dijon.pdf,Le_tour_du_marche.pdf,Le_tour_du_marche.txt,2,4242,666
3,A la rencontre des âges,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=21,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/279-279-dijon-autonomie.pdf,A_la_rencontre_des_ages.pdf,A_la_rencontre_des_ages.txt,2,4788,772
4,Un projet intergénérationnel à vivre ensemble : la colo,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=21,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/282-282-lons-le-saunier-lien-social.pdf,Un_projet_intergenerationnel_a_vivre_ensemble_la_colo.pdf,Un_projet_intergenerationnel_a_vivre_ensemble_la_colo.txt,1,3384,541
5,L’adaptation intergénérationnelle du spectacle «rétro ma non troppo»,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=21,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/281-281-amberieu-culture-et-loisirs.pdf,Ladaptation_intergenerationnelle_du_spectacle_retro_ma_non_troppo.pdf,Ladaptation_intergenerationnelle_du_spectacle_retro_ma_non_troppo.txt,1,3295,520
6,La mode a ses effets,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=21,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/284-pe-la-mode-a-ses-effets.pdf,La_mode_a_ses_effets.pdf,La_mode_a_ses_effets.txt,2,4850,773
7,Sur les pas de nos aînés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=21,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/283-pe-sur-les-pas-de-nos-aines.pdf,Sur_les_pas_de_nos_aines.pdf,Sur_les_pas_de_nos_aines.txt,2,3787,600
8,Lien social et solidarité,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=21,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/286-copie-de-pe-fiche-vierge.pdf,Lien_social_et_solidarite.pdf,Lien_social_et_solidarite.txt,2,3959,623
9,Les pôles ressources seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=21,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/288-288-nancy-lien-social-pe.pdf,Les_poles_ressources_seniors.pdf,Les_poles_ressources_seniors.txt,2,8255,1294
10,Animation estivale : cap sur un été animé pour tous !,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=21,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/289-289-metz-culture-et-loisirs-pe.pdf,Animation_estivale_cap_sur_un_ete_anime_pour_tous.pdf,Animation_estivale_cap_sur_un_ete_anime_pour_tous.txt,1,3730,603
11,Lutter contre l’isolement social des personnes âgées et personnes handicapées durant l’été,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=21,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/292-pe-lutter-contre-l-isolement.pdf,Lutter_contre_lisolement_social_des_personnes_agees_et_personnes_handicapees_durant_lete.pdf,Lutter_contre_lisolement_social_des_personnes_agees_et_personnes_handicapees_durant_lete.txt,2,2800,432
12,Déjeuner au lycée professionnel de l’Atlantique,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=21,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/291-291-dejeuner-au-lycee-professionnel-de-l-atlantique.pdf,Dejeuner_au_lycee_professionnel_de_lAtlantique.pdf,Dejeuner_au_lycee_professionnel_de_lAtlantique.txt,2,5569,855
13,Le conseil des aînés de Limonest,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=22,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/295-295-conseil-des-aines-limonest.pdf,Le_conseil_des_aines_de_Limonest.pdf,Le_conseil_des_aines_de_Limonest.txt,2,4944,837
14,La vie grande ouverte : l’espace Emmanuel Mounier,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=22,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/293-pe-habitat-et-humanisme-mise-en-forme-2023.pdf,La_vie_grande_ouverte_lespace_Emmanuel_Mounier.pdf,La_vie_grande_ouverte_lespace_Emmanuel_Mounier.txt,3,7183,1120
15,Débats citoyens intergénérationnels en logements-foyers,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=22,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/299-299-besancon-participation-citoyenne-pe.pdf,Debats_citoyens_intergenerationnels_en_logements-foyers.pdf,Debats_citoyens_intergenerationnels_en_logements-foyers.txt,1,2799,442
16,Virage numérique au service anim’à Dom’,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=22,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/301-anim-a-dom.pdf,Virage_numerique_au_service_anima_Dom.pdf,Virage_numerique_au_service_anima_Dom.txt,2,5041,769
17,Navette seniors et personnes à mobilité réduite,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=22,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/300-300-nanvette-senior-et-pmr-pe.pdf,Navette_seniors_et_personnes_a_mobilite_reduite.pdf,Navette_seniors_et_personnes_a_mobilite_reduite.txt,2,5940,945
18,Cohabitations intergénérationnelles,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=22,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/303-pe-cohabitations-interge-parisolidaire.pdf,Cohabitations_intergenerationnelles.pdf,Cohabitations_intergenerationnelles.txt,2,3494,536
19,"Chaque mois, « ensemble autour »... d’un moment convivial",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=22,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/304-304-besancon-lien-social-ensemble-autour-pe.pdf,Chaque_mois_ensemble_autour_dun_moment_convivial.pdf,Chaque_mois_ensemble_autour_dun_moment_convivial.txt,1,3981,641
20,Un accueil de jour autonome,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=22,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/306-306-fiche-pe-accueil-de-jour-bdp.pdf,Un_accueil_de_jour_autonome.pdf,Un_accueil_de_jour_autonome.txt,1,4283,673
21,"Une retraite active, une retraite réussie",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=22,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/307-pe-une-retraite-active.pdf,Une_retraite_active_une_retraite_reussie.pdf,Une_retraite_active_une_retraite_reussie.txt,2,4926,781
22,Sortie au musée des confluences,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=22,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/309-pe-sortie-au-musee-confluences.pdf,Sortie_au_musee_des_confluences.pdf,Sortie_au_musee_des_confluences.txt,1,2879,457
23,L’ESPACE CITOYEN de SAINT-QUENTIN,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=22,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2026/02/503-503-l-espace-citoyen.pdf,LESPACE_CITOYEN_de_SAINT-QUENTIN.pdf,LESPACE_CITOYEN_de_SAINT-QUENTIN.txt,2,4863,721
24,À Royan... une visite guidée de la ville en bus,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=22,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/263-pe-a-royan-une-visite-guidee-de-la-ville-en-bus-mise-a-jour-2023.pdf,A_Royan_une_visite_guidee_de_la_ville_en_bus.pdf,A_Royan_une_visite_guidee_de_la_ville_en_bus.txt,2,5967,951
25,Le cercle des aidants,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=23,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/262-262-le-cercle-des-aidants-le-havre.pdf,Le_cercle_des_aidants.pdf,Le_cercle_des_aidants.txt,3,9437,1510
26,"Mon fauteuil, mon café, mon journal",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=23,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/258-258-mon-fauteuil-mon-cafe-mon-journal-brive.pdf,Mon_fauteuil_mon_cafe_mon_journal.pdf,Mon_fauteuil_mon_cafe_mon_journal.txt,1,2140,343
27,Partageons nos cultures et nos loisirs,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=23,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/494-pe-partageons-nos-cultures.pdf,Partageons_nos_cultures_et_nos_loisirs.pdf,Partageons_nos_cultures_et_nos_loisirs.txt,2,2828,435
28,Miss daisy et son chauffeur,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=23,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/493-pe-miss-daisy-et-son-chauffeur-mise-en-forme-2023.pdf,Miss_daisy_et_son_chauffeur.pdf,Miss_daisy_et_son_chauffeur.txt,2,2846,444
29,Vous avez dit âgés? On s'défile pas!,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=23,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/492-492-vous-avez-dit-ages.pdf,Vous_avez_dit_ages_On_sdefile_pas.pdf,Vous_avez_dit_ages_On_sdefile_pas.txt,1,3932,624
30,Champ de silex et coquelicots,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=23,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/498-498-champ-de-silex.pdf,Champ_de_silex_et_coquelicots.pdf,Champ_de_silex_et_coquelicots.txt,1,3675,591
31,La fabrique de vitalités,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=23,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/497-497-la-fabrique-de-vitalites.pdf,La_fabrique_de_vitalites.pdf,La_fabrique_de_vitalites.txt,1,3946,608
32,Partageons nos cultures et nos loisirs,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=23,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/496-496-partageons-nos-cultures-loisirs.pdf,Partageons_nos_cultures_et_nos_loisirs.pdf,Partageons_nos_cultures_et_nos_loisirs.txt,2,2828,435
33,Une équipe citoyenne au service des personnes isolées,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=23,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/504-504-une-equipe-citoyenne.pdf,Une_equipe_citoyenne_au_service_des_personnes_isolees.pdf,Une_equipe_citoyenne_au_service_des_personnes_isolees.txt,2,4775,699
34,,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=23,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/503-503-l-espace-citoyen.pdf,503-503-l-espace-citoyenpdf,fiche.txt,2,4863,721
35,Une communication innovante pour et par les seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=23,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/502-502-une-communication-iinovante-pour-par-les-seniors.pdf,Une_communication_innovante_pour_et_par_les_seniors.pdf,Une_communication_innovante_pour_et_par_les_seniors.txt,1,3264,525
36,Que ça roule à Mérignac,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=23,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/501-501-que-ca-roule-a-merignac.pdf,Que_ca_roule_a_Merignac.pdf,Que_ca_roule_a_Merignac.txt,1,3492,536
37,Soutenir la citoyenneté et l'utilité sociale des personnes âgées issues de l'immigration,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=24,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/508-pe-l-olivier-des-sages-mise-en-forme-2023.pdf,Soutenir_la_citoyennete_et_lutilite_sociale_des_personnes_agees_issues_de_limmigration.pdf,Soutenir_la_citoyennete_et_lutilite_sociale_des_personnes_agees_issues_de_limmigration.txt,2,4285,655
38,Allers vers les futurs :Théâtre Forum Intergénérationne,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=24,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/512-512-theatre-forum-interg.pdf,Allers_vers_les_futurs_Theatre_Forum_Intergenerationne.pdf,Allers_vers_les_futurs_Theatre_Forum_Intergenerationne.txt,1,3600,558
39,Plus d'autonomie avec Silver XIII Équilibre,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=24,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/511-pe-plus-d-autonomie-avec-silver-xiii.pdf,Plus_dautonomie_avec_Silver_XIII_Equilibre.pdf,Plus_dautonomie_avec_Silver_XIII_Equilibre.txt,2,3420,555
40,Festival Vie R' âge,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=24,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/510-pe-festival-vie-r-age.pdf,Festival_Vie_R_age.pdf,Festival_Vie_R_age.txt,2,3124,463
41,Lutter contre les stéréotypes et l'âgisme,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=24,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/509-509-lutter-contre-les-stereotypes-et-l-agisme.pdf,Lutter_contre_les_stereotypes_et_lagisme.pdf,Lutter_contre_les_stereotypes_et_lagisme.txt,1,2494,378
42,La bourse du bénévolat,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=24,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/514-514-la-bourse-du-benevolat.pdf,La_bourse_du_benevolat.pdf,La_bourse_du_benevolat.txt,1,3744,579
43,Tout l'UTL randonne,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=24,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/513-pe-tout-l-utl-randonne.pdf,Tout_lUTL_randonne.pdf,Tout_lUTL_randonne.txt,2,3382,521
44,Passe-moi ton savoir!,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=24,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/516-516-passe-moi-ton-savoir.pdf,Passe-moi_ton_savoir.pdf,Passe-moi_ton_savoir.txt,1,3340,496
45,Atouts seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=24,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/518-518-atouts-seniors.pdf,Atouts_seniors.pdf,Atouts_seniors.txt,1,3307,494
46,Un moment ensemble,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=24,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/519-pe-un-moment-ensemble.pdf,Un_moment_ensemble.pdf,Un_moment_ensemble.txt,2,3861,611
47,Ateliers liens croisés,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=24,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/521-521-ateliers-liens-croises.pdf,Ateliers_liens_croises.pdf,Ateliers_liens_croises.txt,1,3630,584
48,LA papothèque,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=24,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/522-pe-papotheque.pdf,LA_papotheque.pdf,LA_papotheque.txt,2,4277,653
49,Portage de livres,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=25,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/523-523-portage-de-livres.pdf,Portage_de_livres.pdf,Portage_de_livres.txt,1,3001,473
50,Café - Lectures itinérant,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=25,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/524-524-pe-dijon-cafe-lectures-itinerant.pdf,Cafe_-_Lectures_itinerant.pdf,Cafe_-_Lectures_itinerant.txt,1,3732,560
51,Fédérer et animer une communauté de grands seniors,,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=25,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/525-525-ohana-clubs.pdf,Federer_et_animer_une_communaute_de_grands_seniors.pdf,Federer_et_animer_une_communaute_de_grands_seniors.txt,2,5539,860
52,"Votre second souffle, service d'accompagnement et de relais pour les aidants",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=25,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/526-526-2-reze-votre-second-souffle.pdf,Votre_second_souffle_service_daccompagnement_et_de_relais_pour_les_aidants.pdf,Votre_second_souffle_service_daccompagnement_et_de_relais_pour_les_aidants.txt,2,6095,953
53,"Le grand débat: Longévité, ouvrons le champs des possibles:",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=25,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/530-530-nantes-m-grand-debat-longevite.pdf,Le_grand_debat_Longevite_ouvrons_le_champs_des_possibles.pdf,Le_grand_debat_Longevite_ouvrons_le_champs_des_possibles.txt,2,7641,1247
54,"Louise et Compagnie, La COLOC'Étudiante Solidaire",,,https://www.villesamiesdesaines-rf.fr/nos-fiches/?loop-02g8g8zdkg=25,https://www.villesamiesdesaines-rf.fr/wp-content/uploads/2025/06/532-532-brest-louise-et-compagnie.pdf,Louise_et_Compagnie_La_COLOCEtudiante_Solidaire.pdf,Louise_et_Compagnie_La_COLOCEtudiante_Solidaire.txt,1,3719,554
